Date,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD
9/15/2010,9.88,30,0,0,0,991,14.04,-2.9,-0.5,2.942787794
9/15/2010,9.42,52,0,0,0,992.1,13.14,-2.9,-0.3,2.915475947
9/15/2010,11.65,80,0,0,0,991.7,20.64,-2.4,0.9,2.563201124
9/15/2010,14.05,50,0,0,0,990.2,27.74,-1.2,2.3,2.594224354
9/15/2010,13.99,98,0,2,0,986.8,28.74,0.2,3.3,3.306055051
9/16/2010,14.34,98,0,74,0,985.2,22.94,0,2.6,2.6
9/16/2010,15.79,97,0,57,0.27,985.2,20.24,0.9,2.7,2.846049894
9/16/2010,17.56,99,0,81,0.18,983.5,19.34,2.1,2.8,3.5
9/16/2010,15.28,99,0,68,0,982.4,19.94,2.6,3.6,4.440720662
9/16/2010,18.12,99,64,66,21.08,979.9,18.74,1.6,4.7,4.964876635
9/16/2010,18.41,35,68,0,0.32,979.5,18.84,3.7,3.5,5.093132631
9/16/2010,18.35,0,83,0,0.21,980.6,19.64,5.8,1.3,5.943904441
9/16/2010,15.53,0,97,0,0.25,983.1,17.94,6.7,-0.6,6.726812024
9/16/2010,14.57,0,97,0,0.22,984.1,18.44,4.5,-1.4,4.712748667
9/17/2010,13.1,0,83,0,0.03,986.1,16.94,3.3,-2.2,3.966106403
9/17/2010,12.3,50,72,0,0,988.9,15.34,1.2,-3.1,3.324154028
9/17/2010,11.37,54,0,0,0,988.9,11.64,-0.6,-2.4,2.473863375
9/17/2010,11.4,0,0,0,0,989.8,11.74,-1.3,-1.7,2.140093456
9/17/2010,9.37,0,0,0,0,990.2,9.74,-0.8,-1.3,1.526433752
9/17/2010,8.64,0,0,0,0,991.2,9.14,-0.9,-0.8,1.204159458
9/17/2010,11.66,0,0,0,0,992.1,18.94,-0.4,0.2,0.447213595
9/17/2010,12.37,0,0,0,0,991.5,24.84,0.3,0.9,0.948683298
9/17/2010,11.99,0,0,0,0,989.7,24.64,1.3,1.2,1.769180601
9/18/2010,12.09,0,0,0,0,989.5,17.24,0.6,2.1,2.184032967
9/18/2010,11.57,0,0,0,0,990.8,15.94,0.8,2.2,2.340939982
9/18/2010,11.24,0,0,0,0,991.8,14.14,0.7,2.1,2.213594362
9/18/2010,11.66,0,0,0,0,991,14.54,1.1,2.1,2.370653918
9/18/2010,11.29,13,0,0,0,991.9,13.34,1.2,1.9,2.247220505
9/18/2010,11.51,87,0,0,0.02,992.4,14.84,0.6,2.5,2.570992026
9/18/2010,13.51,95,0,2,0.23,992.7,20.94,1.3,2.4,2.729468813
9/18/2010,15.26,91,0,10,0.01,992.5,27.54,1.8,0.6,1.897366596
9/18/2010,16.67,57,0,0,0,990.8,28.54,1.5,-0.2,1.513274595
9/19/2010,17.49,41,0,8,0,991.3,21.54,0.3,-2,2.022374842
9/19/2010,16.79,59,0,28,0,993,18.04,-2.6,-3.1,4.045985665
9/19/2010,13.46,69,0,2,0,993.8,14.44,-2.3,-2.3,3.252691193
9/19/2010,15.67,90,5,1,0,993.3,15.94,-1.8,-2.3,2.920616373
9/19/2010,14.21,32,81,12,0.6,993.4,15.14,-2.3,-1.7,2.860069929
9/19/2010,14.13,14,83,0,0.14,993.9,15.04,-0.9,-1.7,1.923538406
9/19/2010,14.15,71,95,6,0.07,994.4,16.64,-1.2,-2.4,2.683281573
9/19/2010,15.75,3,33,0,0,993.8,23.44,-0.7,-1.9,2.024845673
9/19/2010,16.96,0,0,0,0,991.7,25.54,0.2,-2.4,2.408318916
9/20/2010,16.01,0,0,0,0,992.3,20.04,-1.3,-2.9,3.178049716
9/20/2010,14.09,0,22,0,0,993.4,16.84,-2.5,-2.4,3.46554469
9/20/2010,12.6,38,72,0,0,992.8,15.74,-2.3,-1.7,2.860069929
9/20/2010,12.23,0,91,0,0,991.9,15.34,-2.5,-1.7,3.023243292
9/20/2010,11.35,0,20,0,0,991.3,14.54,-2,-1.2,2.332380758
9/20/2010,11.23,0,16,0,0,991.4,14.54,-1.8,-1.2,2.163330765
9/20/2010,13.63,0,2,0,0,991.6,20.94,-1.6,-0.8,1.788854382
9/20/2010,17.74,0,0,0,0,990.8,28.04,-1.3,0.3,1.334166406
9/20/2010,18.52,0,2,0,0,988.2,28.84,-0.5,1.3,1.392838828
9/21/2010,18.25,0,2,0,0,987.5,21.74,-0.7,1.6,1.74642492
9/21/2010,18.25,0,0,0,0,987.9,21.84,-1.1,2.7,2.915475947
9/21/2010,18.43,0,0,0,0,986.9,20.64,-1,3.1,3.257299495
9/21/2010,18.6,0,0,0,0,987.3,21.14,0,3.2,3.2
9/21/2010,17.99,0,0,0,0,986.9,20.44,0.1,3.5,3.50142828
9/21/2010,17.49,0,0,0,0,987.3,19.64,0.4,3.4,3.423448554
9/21/2010,18.15,0,0,0,0,987.3,26.24,1.1,5.2,5.315072906
9/21/2010,15.79,46,0,0,0,986.9,31.54,4.6,3.7,5.903388857
9/21/2010,16.1,59,0,0,0,984.7,31.44,4.4,3.6,5.685068161
9/22/2010,17.51,81,0,0,0,985.4,24.54,1.9,1.1,2.19544984
9/22/2010,17.04,93,0,38,0,985.8,23.74,0.9,2.4,2.563201124
9/22/2010,18.11,79,0,20,4.07,986.6,19.84,0.1,3.1,3.101612484
9/22/2010,19.15,84,0,59,3.56,986.9,20.04,2,1.8,2.690724809
9/22/2010,19.07,82,0,69,0.11,987.7,20.14,2.2,2,2.973213749
9/22/2010,20.24,32,0,1,1.24,989.3,24.54,2.8,1.5,3.176476035
9/22/2010,19.51,15,0,0,1.33,987.8,29.54,2.5,2.4,3.46554469
9/23/2010,19.95,11,0,0,2.19,988.1,22.84,1.2,1.5,1.920937271
9/23/2010,19.47,5,0,0,2.86,989.4,21.64,0.3,2,2.022374842
9/23/2010,18.22,2,0,0,0,990,20.94,-0.8,3,3.104834939
9/23/2010,18.59,17,0,0,2.29,989.2,20.34,0.6,3.1,3.157530681
9/23/2010,17.7,86,0,0,0,989.3,19.64,0.4,3.5,3.522782991
9/23/2010,13.76,98,0,0,0,989.2,19.84,0.7,4,4.060788101
9/23/2010,16.56,98,0,0,0,989.7,26.34,3.4,5.7,6.637017402
9/23/2010,17.38,88,0,0,0,988.4,30.94,3.9,6.4,7.494664769
9/23/2010,16.86,86,0,0,0,986,31.04,3,6.5,7.158910532
9/24/2010,16.94,90,0,0,0,985,26.54,0.6,4.8,4.837354649
9/24/2010,15.71,97,0,0,0,986,24.44,1.3,4.7,4.876474136
9/24/2010,15.04,72,0,0,0,985.3,23.84,1.8,5.7,5.977457654
9/24/2010,15.46,89,0,0,0,985.4,23.74,1.5,5,5.220153254
9/24/2010,14.72,99,0,1,0,983.8,23.34,1.9,5.9,6.198386887
9/24/2010,16.46,57,0,79,0.9,984.9,20.44,3.7,3.7,5.232590181
9/24/2010,18.79,53,79,99,3.34,986.6,19.84,4.9,1.7,5.186520992
9/24/2010,11.92,93,13,3,0.02,988.1,22.54,5.9,-0.4,5.913543777
9/24/2010,11.4,93,0,0,0,987.4,23.04,5.8,-0.4,5.813776741
9/25/2010,12.1,9,0,0,0,989,17.54,3.6,-0.8,3.687817783
9/25/2010,11.79,0,0,0,0,990.8,14.74,2.7,-1.9,3.301514804
9/25/2010,10.13,0,0,0,0,991.6,12.44,2.4,-2,3.12409987
9/25/2010,11.13,0,0,0,0,991.7,12.44,1.4,-2.4,2.778488798
9/25/2010,9.66,0,0,0,0,991.7,10.64,1.6,-1.7,2.334523506
9/25/2010,9.17,0,0,0,0,992.7,9.54,1.3,-1.8,2.220360331
9/25/2010,7.9,19,0,0,0,993.4,15.24,0.3,-2.1,2.121320344
9/25/2010,7.58,81,0,0,0,992.4,19.44,0.1,-2.5,2.501999201
9/25/2010,7.52,67,0,11,0,990.8,20.14,0.3,-4.1,4.110960958
9/26/2010,8.3,89,0,85,0.12,991.7,13.74,-1.9,-4.4,4.792702787
9/26/2010,9.83,100,1,99,1.82,993,10.74,-3.2,-2.2,3.883297568
9/26/2010,9.19,100,3,101,1.51,992.9,9.84,-2.4,-2.8,3.687817783
9/26/2010,9.12,99,0,95,0,992.1,9.94,-2.6,-2.1,3.342154993
9/26/2010,8.79,98,43,91,0.51,991.6,9.64,-1.9,-2.5,3.140063694
9/26/2010,8.11,96,7,99,0.24,992.9,8.84,-1.5,-3.1,3.443835072
9/26/2010,6.54,78,20,41,0,993.4,12.04,-3.6,-3.7,5.1623638
9/26/2010,5.77,0,1,0,0,990,17.54,-2.4,-4.3,4.924428901
9/27/2010,5.93,52,0,0,0,990.9,9.84,-1.5,-3.5,3.807886553
9/27/2010,6.24,0,0,0,0,989.4,7.84,-1.6,-2.7,3.138470965
9/27/2010,6.3,0,0,0,0,989.9,8.14,-1.7,-2.8,3.275667871
9/27/2010,5.9,0,0,0,0,988.9,6.94,-0.9,-3,3.132091953
9/27/2010,5.54,0,0,0,0,988,6.24,-1,-2.9,3.06757233
9/27/2010,6.39,0,0,0,0,988,13.54,-0.8,-3.5,3.590264614
9/27/2010,7.23,0,0,2,0,986.1,18.74,-0.4,-3.3,3.324154028
9/27/2010,8.16,92,0,17,0,983.9,18.64,0.5,-2.6,2.647640459
9/28/2010,8.69,100,0,5,0,983.6,14.34,0.4,-2.6,2.630589288
9/28/2010,7.79,88,0,1,0,983.1,11.44,1.5,-2.9,3.264965543
9/28/2010,6.72,64,0,1,0,982.6,9.24,1.4,-2.6,2.952964612
9/28/2010,6.71,20,0,0,0,981.4,8.44,2.2,-1.6,2.720294102
9/28/2010,7.1,9,0,61,0.09,980.6,9.84,2.3,-0.4,2.334523506
9/28/2010,7.16,15,0,19,0,979.9,7.64,3.1,-0.6,3.157530681
9/28/2010,9.55,0,0,0,0,980.3,14.94,2.2,-1.1,2.459674775
9/28/2010,11.4,0,80,0,0.19,980.7,15.64,1.8,-1.5,2.343074903
9/28/2010,12.22,0,95,0,0.07,979.7,17.44,2,-2.6,3.280243893
9/29/2010,12.58,0,75,0,0.09,981.3,14.64,1,-2.7,2.87923601
9/29/2010,12.48,0,92,0,0.02,982.9,13.64,0.3,-2.7,2.716615541
9/29/2010,11.28,0,48,0,0,983.1,11.54,-0.4,-2.1,2.137755833
9/29/2010,7.33,0,0,0,0,982.9,9.74,-1,0.8,1.280624847
9/29/2010,5.22,0,0,0,0,983,9.44,-0.2,1.6,1.61245155
9/29/2010,6.13,0,0,0,0,983.6,8.14,0.4,1.1,1.170469991
9/29/2010,8.34,0,0,0,0,984.4,18.44,0,1.5,1.5
9/29/2010,10.05,0,0,0,0,983.4,22.64,1.3,2,2.385372088
9/29/2010,11.04,0,0,0,0,980.9,23.34,2.2,1.5,2.662705391
9/30/2010,12.09,0,0,0,0,981.2,15.84,2.3,0.2,2.308679276
9/30/2010,13.23,0,0,0,0,982.4,14.44,2.3,-1.3,2.641968963
9/30/2010,12.86,0,0,0,0,982,13.34,1.7,-1.7,2.404163056
9/30/2010,11.94,0,0,0,0,982.1,13.44,2.3,-0.7,2.404163056
9/30/2010,12.08,0,1,0,0,981.5,13.14,2.6,-0.8,2.720294102
9/30/2010,13.78,0,71,0,0.12,982.4,14.74,1.8,-3.9,4.295346319
9/30/2010,11.44,0,19,0,0,984.4,17.74,0.6,-6.6,6.62721661
9/30/2010,9.27,0,1,0,0,985.2,21.14,1.1,-6.7,6.789698079
9/30/2010,7.84,0,0,0,0,985.2,21.04,1.4,-6.4,6.551335742
10/1/2010,7.47,0,0,0,0,987.5,15.24,1,-3.8,3.929376541
10/1/2010,7.46,0,0,0,0,990,11.84,0,-3.2,3.2
10/1/2010,7.51,0,0,0,0,990.5,9.94,0,-2.8,2.8
10/1/2010,7.42,6,0,0,0,990.2,10.84,-0.1,-2.9,2.901723626
10/1/2010,7.36,0,0,0,0,990.9,9.44,0.4,-2.8,2.828427125
10/1/2010,6.75,0,0,0,0,992.2,8.14,0.3,-2.6,2.617250466
10/1/2010,7.48,0,0,0,0,992.8,15.94,-0.1,-2,2.002498439
10/1/2010,5.65,0,0,0,0,992,20.54,1.2,-2,2.332380758
10/1/2010,5.81,0,0,0,0,989.6,21.04,2.5,-2.2,3.330165161
10/2/2010,7.06,0,0,0,0,990.1,14.44,2.2,-1.6,2.720294102
10/2/2010,7.51,0,0,0,0,990.5,12.44,2.4,-1,2.6
10/2/2010,6.92,0,0,0,0,988.4,12.14,3.5,0.4,3.522782991
10/2/2010,8.2,0,28,0,0,990.4,12.14,1.3,-2.6,2.906888371
10/2/2010,8.36,0,0,0,0,989,10.44,1.4,-3.3,3.584689666
10/2/2010,9.2,0,20,0,0.01,990.9,10.34,-0.1,-4.3,4.301162634
10/2/2010,7.52,0,34,0,0.06,992.9,13.14,-1,-5.9,5.98414572
10/2/2010,3.57,0,42,0,0.12,993.7,16.14,0.1,-6,6.000833275
10/2/2010,2.64,0,1,0,0,993.2,15.54,-0.1,-6.2,6.200806399
10/3/2010,3.56,0,5,0,0.03,995.2,10.24,-0.9,-4.4,4.491102315
10/3/2010,3.82,0,0,0,0,997.3,7.64,-0.8,-3.9,3.981205847
10/3/2010,3.11,0,0,0,0,997.4,6.04,0.1,-3.8,3.801315562
10/3/2010,3.15,0,0,0,0,996.3,6.04,0.6,-4.4,4.440720662
10/3/2010,2.95,0,11,0,0,996.9,5.34,0.7,-3.8,3.863935817
10/3/2010,2.94,0,1,0,0,998,4.34,0.7,-3.7,3.765634077
10/3/2010,2.69,0,0,0,0,999.1,10.44,-1.5,-5.2,5.412023651
10/3/2010,1.86,0,44,0,0.04,999.2,13.24,-0.6,-4.8,4.837354649
10/3/2010,2.18,0,60,0,0,997.6,13.34,-0.1,-5.3,5.300943312
10/4/2010,2.25,0,0,0,0,998.3,8.34,-0.2,-3.7,3.705401463
10/4/2010,2.12,0,0,0,0,999.7,5.94,-1.1,-3.2,3.383784863
10/4/2010,2.33,0,0,0,0,999.5,4.24,-1,-2.5,2.692582404
10/4/2010,1.84,0,0,0,0,1000,4.44,-1.2,-2.5,2.773084925
10/4/2010,2.06,0,0,0,0,999.9,3.64,-0.8,-2.5,2.62488095
10/4/2010,2.2,0,0,0,0,1000.8,2.94,-0.6,-2.6,2.668332813
10/4/2010,3.02,0,0,0,0,1001.2,10.64,-0.6,-2.8,2.863564213
10/4/2010,1.75,0,0,0,0,1000.3,14.84,-0.7,-2.6,2.692582404
10/4/2010,2,0,0,0,0,997.8,15.74,-0.1,-2.5,2.501999201
10/5/2010,2.13,0,0,0,0,998.4,8.44,-0.1,-2.2,2.202271555
10/5/2010,2.17,0,0,0,0,999.3,7.04,-1.2,-2.2,2.505992817
10/5/2010,0.24,0,0,0,0,999.8,4.34,-1.3,-1.3,1.838477631
10/5/2010,1.73,0,0,0,0,999,4.54,-1,-1.4,1.720465053
10/5/2010,0.21,0,0,0,0,1000,3.44,0.3,-1.8,1.824828759
10/5/2010,-0.51,0,0,0,0,1000.5,3.34,0,-2,2
10/5/2010,1.28,0,0,0,0,1001.5,12.24,-0.6,-1.2,1.341640786
10/5/2010,0.39,0,0,0,0,1000.4,17.64,1.1,-1.2,1.62788206
10/5/2010,1.75,0,0,0,0,998,18.34,1.7,-1,1.972308292
10/6/2010,2.12,0,0,0,0,997.8,10.74,2.2,-1.2,2.505992817
10/6/2010,2.7,0,0,0,0,998,8.84,1.9,-1.4,2.360084744
10/6/2010,3.01,0,0,0,0,996.6,8.34,2.4,-1,2.6
10/6/2010,3.14,0,0,0,0,997.3,8.14,2,-1.8,2.690724809
10/6/2010,3.29,0,0,0,0,996.3,7.34,2.2,-1.6,2.720294102
10/6/2010,3.03,0,0,0,0,995.9,6.44,2.6,-1.1,2.823118843
10/6/2010,4.06,0,0,0,0,995.2,14.24,2.6,0.1,2.601922366
10/6/2010,3.76,0,0,0,0,993.2,20.24,3.9,0.5,3.93192065
10/6/2010,6.06,0,0,0,0,990.3,21.34,4.6,0.2,4.604345773
10/7/2010,8.01,0,0,0,0,989.3,14.74,3.5,0.3,3.512833614
10/7/2010,9.3,0,0,0,0,989.5,13.34,3.4,-0.2,3.405877273
10/7/2010,11.62,0,0,0,0,989.7,13.04,2.8,-2.1,3.5
10/7/2010,10.45,0,0,0,0,989.1,12.34,2.8,-1.6,3.224903099
10/7/2010,11.84,0,0,0,0,990.5,12.04,0.5,-2.9,2.942787794
10/7/2010,10.7,0,4,0,0,992.3,10.84,0,-2.3,2.3
10/7/2010,11.23,0,2,0,0,993.6,16.64,0.4,-1.6,1.64924225
10/7/2010,6.62,0,0,0,0,993,21.84,1.3,-1.5,1.984943324
10/7/2010,5.42,0,0,0,0,991.5,22.64,1.8,-2.1,2.765863337
10/8/2010,5.45,0,0,0,0,992.1,14.94,1.8,-1.8,2.545584412
10/8/2010,5.6,0,0,0,0,993.5,12.54,0.8,-1.9,2.061552813
10/8/2010,3.91,0,0,0,0,992.3,10.04,0.4,-1.5,1.55241747
10/8/2010,5.84,0,0,0,0,993.1,9.94,0.4,-1.1,1.170469991
10/8/2010,5.28,0,0,0,0,992.2,7.84,0.3,-0.6,0.670820393
10/8/2010,4.4,0,0,0,0,992.4,7.14,0.9,0.8,1.204159458
10/8/2010,5.36,0,0,0,0,992.5,18.44,1.5,1.6,2.19317122
10/8/2010,4.66,0,0,0,0,992.2,24.14,2.6,1.5,3.001666204
10/8/2010,5.69,1,0,0,0,989.6,24.54,2.5,1.5,2.915475947
10/9/2010,6.07,12,0,0,0,990.7,14.14,2,1.5,2.5
10/9/2010,6.51,6,0,0,0,990.2,13.14,2.1,1.4,2.523885893
10/9/2010,4.99,0,0,0,0,989.6,13.54,2.3,1.6,2.801785145
10/9/2010,7,0,0,0,0,989.3,12.24,2.3,0.8,2.435159132
10/9/2010,8.87,0,0,0,0,990,11.14,1.9,0.9,2.102379604
10/9/2010,10.95,0,0,0,0,990.3,19.64,1.4,1.1,1.780449381
10/9/2010,11.16,0,0,0,0,989.7,26.14,1.7,1.3,2.140093456
10/9/2010,11.35,0,0,0,0,987.8,27.24,1.9,0.7,2.024845673
10/10/2010,14.03,0,0,0,0,988.4,17.14,1.4,0.1,1.403566885
10/10/2010,12.86,0,0,0,0,989.1,15.44,1.2,0.3,1.236931688
10/10/2010,12.79,0,0,0,0,988.6,15.24,1.6,0.4,1.64924225
10/10/2010,11.37,0,0,0,0,988.6,15.74,2.1,0.1,2.102379604
10/10/2010,10.69,0,0,0,0,988.1,14.74,2,0,2
10/10/2010,10.23,12,0,0,0,988.3,14.14,2.1,0.4,2.137755833
10/10/2010,11.77,0,0,0,0,988.4,22.54,1.4,0.7,1.565247584
10/10/2010,11.54,6,0,0,0,987.7,27.94,2.1,1.2,2.418677324
10/10/2010,11.97,45,0,0,0,984.9,27.94,2.9,1.2,3.138470965
10/11/2010,12.15,45,0,0,0,984.7,20.64,2.6,0.3,2.617250466
10/11/2010,10.82,59,0,0,0,985.2,18.04,2.1,-0.4,2.137755833
10/11/2010,9.2,63,0,0,0,984.3,15.44,1.5,-0.1,1.503329638
10/11/2010,8.2,65,0,0,0,984.7,17.04,2.5,1.3,2.817800561
10/11/2010,8.12,89,0,28,0,984,15.64,1.6,1.4,2.126029163
10/11/2010,9.11,85,0,0,0,984.5,14.84,2.1,0.9,2.284731932
10/11/2010,11.85,91,0,10,0,984.8,21.14,2,0.5,2.061552813
10/11/2010,11.66,53,0,30,0,984.3,26.94,3.3,0.9,3.420526275
10/11/2010,11.07,35,0,0,0,982.9,26.84,4.3,-0.2,4.30464865
10/12/2010,11.79,61,0,0,0,983.8,20.04,2.3,-1.7,2.860069929
10/12/2010,11.77,36,0,0,0,985.2,17.94,2.1,-1.6,2.640075756
10/12/2010,11.86,0,0,0,0,985.6,15.24,-0.1,-1.9,1.902629759
10/12/2010,10.88,1,0,0,0,984.4,16.34,-0.4,-2.8,2.828427125
10/12/2010,9.92,0,0,0,0,984.8,14.74,-1.5,-2,2.5
10/12/2010,10.48,0,0,0,0,985.4,13.44,-1.6,-1.6,2.2627417
10/12/2010,12.25,9,0,0,0,986.8,19.84,-1.6,-1.2,2
10/12/2010,10.75,11,0,0,0,986.5,26.44,-1,-1,1.414213562
10/12/2010,9.32,4,0,0,0,985.5,26.64,0.1,-2,2.002498439
10/13/2010,9.64,2,0,0,0,986.6,19.74,-0.3,-3,3.014962686
10/13/2010,10.45,0,0,0,0,987.9,17.14,-0.6,-2.4,2.473863375
10/13/2010,11.17,0,0,0,0.08,988.3,15.14,-0.7,-1.8,1.931320792
10/13/2010,13.15,94,0,59,0,986.8,15.74,0,-0.9,0.9
10/13/2010,13.65,44,0,87,0,987.4,15.44,1,-3.1,3.257299495
10/13/2010,13.61,22,3,80,0.12,989.2,16.74,1.1,-4.8,4.924428901
10/13/2010,11.78,94,15,78,0.7,990.1,17.24,3,-5.1,5.916924877
10/13/2010,7.38,99,23,99,0.69,989,16.74,2.9,-4.7,5.522680509
10/14/2010,3.94,99,1,33,0,990.4,13.24,2.3,-3.7,4.356604182
10/14/2010,2.73,10,0,0,0,991.4,10.74,2.1,-3.4,3.996248241
10/14/2010,3.08,0,0,0,0,991.2,9.24,2.5,-3.1,3.98246155
10/14/2010,0.9,1,0,0,0,993.1,9.54,1.7,-3.4,3.801315562
10/14/2010,1.03,0,0,0,0,992.8,7.94,2.2,-2.8,3.560898763
10/14/2010,0.9,0,0,0,0,993.2,6.74,2.3,-2.3,3.252691193
10/14/2010,1.59,0,0,0,0,993.3,13.04,2.6,-1.3,2.906888371
10/14/2010,-0.23,10,0,0,0,991.7,17.64,4.4,-0.9,4.491102315
10/14/2010,-0.03,4,0,0,0,988.3,18.24,5.3,0.4,5.315072906
10/15/2010,1.5,0,0,0,0,987.1,12.44,3.4,2.1,3.996248241
10/15/2010,2.47,0,0,0,0,986,11.14,4.3,2,4.742362281
10/15/2010,4.04,0,0,0,0,984.3,10.44,4.7,-1.5,4.933558553
10/15/2010,3.53,0,0,0,0,984.8,10.34,4.9,-0.5,4.925444142
10/15/2010,4.54,0,0,0,0,985.8,9.14,2.5,-4.1,4.802082881
10/15/2010,4.42,0,0,0,0,988,7.24,2.4,-3.6,4.326661531
10/15/2010,3.1,0,0,0,0,990.5,11.74,1.7,-5.4,5.661271942
10/15/2010,2.64,0,0,0,0,991.3,15.64,1.9,-4.8,5.1623638
10/15/2010,3.1,0,0,0,0,990.8,16.54,1.2,-4,4.176122604
10/16/2010,3.72,0,0,0,0,992.3,10.54,-0.2,-2.6,2.607680962
10/16/2010,4.31,0,0,0,0,993.6,8.14,-1.6,-1.2,2
10/16/2010,5.52,0,0,0,0,993.1,7.84,-1.8,0.9,2.01246118
10/16/2010,5.23,0,0,0,0,994,6.64,-1.6,0.8,1.788854382
10/16/2010,5.37,0,0,0,0,993.4,6.84,0,2,2
10/16/2010,5.2,0,0,0,0,993.9,6.64,1,2.4,2.6
10/16/2010,5.38,0,0,0,0,993.8,13.64,1,2.7,2.87923601
10/16/2010,3.04,0,0,0,0,992.3,19.24,2.1,3.6,4.167733197
10/16/2010,3.06,0,0,0,0,990,20.24,2.6,3.8,4.604345773
10/17/2010,3.93,0,0,0,0,989.9,13.74,1.7,3.3,3.712142239
10/17/2010,4.27,0,0,0,0,990.7,12.24,2.3,2.5,3.39705755
10/17/2010,5.26,0,0,0,0,990.5,11.44,2.6,0.1,2.601922366
10/17/2010,4.77,0,0,0,0,990.4,11.44,2.5,1.6,2.968164416
10/17/2010,6.26,0,0,0,0,990.7,10.34,0,-2,2
10/17/2010,6.88,0,0,0,0,991.9,9.44,-1.6,-2.8,3.224903099
10/17/2010,7.35,0,0,0,0,993,14.54,-2.5,-2.5,3.535533906
10/17/2010,6.79,0,0,0,0,992,19.34,-2,-1.9,2.758622845
10/17/2010,5.89,0,0,0,0,989.8,20.04,-1.8,-1.6,2.408318916
10/18/2010,3.61,0,0,0,0,990.4,13.74,-2.3,-2.2,3.182766093
10/18/2010,1.68,13,0,0,0,991,11.14,-3.4,-2,3.944616585
10/18/2010,0.07,31,36,0,0,990.5,10.64,-3.7,-1.4,3.956008089
10/18/2010,2.28,6,0,0,0,989.5,9.94,-3.3,-1.4,3.584689666
10/18/2010,0.94,31,0,0,0,989,8.64,-3,-1,3.16227766
10/18/2010,0.5,45,0,0,0,989,7.74,-2.8,-0.7,2.886173938
10/18/2010,0.58,59,1,1,0,989.5,12.94,-2.4,-2.5,3.46554469
10/18/2010,3.46,10,17,59,0.17,987.8,10.64,-3.4,-3.5,4.87954916
10/19/2010,4.77,18,85,65,0.26,988.5,8.94,-2,-2,2.828427125
10/19/2010,4.65,56,48,1,0,989.3,6.94,-1.4,-2.6,2.952964612
10/19/2010,3.9,40,0,21,0,989.3,5.64,-1.3,-2,2.385372088
10/19/2010,2.83,23,0,0,0,988.4,7.64,-1.3,-2.3,2.641968963
10/19/2010,3.16,0,0,0,0,988.8,6.14,-0.3,-2.2,2.220360331
10/19/2010,4.38,0,0,0,0,989.2,5.24,0,-2.7,2.7
10/19/2010,4.83,1,0,0,0,990.8,10.74,0.2,-2,2.009975124
10/19/2010,0.17,13,0,0,0,989.9,15.24,1.6,-2.1,2.640075756
10/19/2010,-1.79,38,0,0,0,987.6,15.74,1.9,-2.5,3.140063694
10/20/2010,-1.16,50,0,2,0,988.5,9.04,1.5,-1.6,2.19317122
10/20/2010,-0.3,4,0,0,0,989.2,7.64,2.1,-0.4,2.137755833
10/20/2010,0.1,1,0,0,0,987.2,8.04,3,0.3,3.014962686
10/20/2010,0.74,0,0,0,0,988.6,7.24,2.8,0.3,2.816025568
10/20/2010,-0.01,0,0,0,0,986.6,6.94,3,1.1,3.195309062
10/20/2010,-0.27,8,0,0,0,986.4,6.24,3.2,1.8,3.67151195
10/20/2010,0.54,0,0,0,0,986.6,12.94,4.4,2.3,4.964876635
10/20/2010,2.7,2,0,0,0,985.5,18.94,6,1.7,6.236184731
10/20/2010,3.78,0,0,0,0,983.4,19.44,5.9,0.9,5.968249325
10/21/2010,4.59,0,0,0,0,983.7,13.04,3.8,1.2,3.984971769
10/21/2010,4.52,0,0,0,0,984,11.24,4.1,1.2,4.272001873
10/21/2010,4.01,0,0,0,0,983.7,10.94,4.7,-1.4,4.904079934
10/21/2010,4.03,0,0,0,0,983.4,10.34,4.5,0.8,4.570557953
10/21/2010,3.13,0,0,0,0,984.8,8.74,3.3,-1.7,3.712142239
10/21/2010,0.5,0,0,0,0,986.3,7.04,3.5,-2.1,4.081666326
10/21/2010,-2.26,0,0,0,0,988.3,12.34,3.9,-4.5,5.954829972
10/21/2010,-3.85,0,0,0,0,988.9,15.24,3.9,-3.8,5.445181356
10/21/2010,-4.14,0,0,0,0,988,15.44,3.7,-3.4,5.024937811
10/22/2010,-3.57,0,0,0,0,989.8,9.44,2.2,-1.9,2.906888371
10/22/2010,-3.51,0,0,0,0,990.6,7.14,1.3,-1.4,1.910497317
10/22/2010,-3.28,0,0,0,0,991.4,6.04,-0.3,-2.1,2.121320344
10/22/2010,-3.24,0,0,0,0,991,5.14,0.5,-0.6,0.781024968
10/22/2010,-2.54,0,0,0,0,992.1,4.64,-1.6,-0.8,1.788854382
10/22/2010,-2.32,0,0,0,0,993.2,4.04,-1.3,1.4,1.910497317
10/22/2010,-1.46,0,0,0,0,994.6,11.04,-0.6,2.4,2.473863375
10/22/2010,-1.64,0,0,0,0,993.2,17.04,-0.3,3.1,3.1144823
10/22/2010,-0.71,0,0,0,0,990.9,18.44,0.5,3.8,3.832753579
10/23/2010,0.19,0,0,0,0,991.1,12.84,-0.4,3.7,3.721558813
10/23/2010,0.36,15,0,0,0,991,11.44,0.3,3.9,3.911521443
10/23/2010,0.53,71,0,56,0,990.7,12.24,-0.2,3.7,3.705401463
10/23/2010,-0.53,49,0,36,0,990.7,13.24,0.5,4.3,4.328972164
10/23/2010,0.07,77,0,7,0,990.5,11.84,0.4,4.4,4.418144407
